거래년도,품목분류,품목명,거래월,판매금액,수량,할인율,수익금액
2019,Fashion,Suits,11월,130800,1,0.03,30840
2019,Fashion,Sneakers,11월,74400,4,0.05,18600
2019,Home & Furniture,Curtains,11월,40800,3,0.01,13560
2019,Fashion,T - Shirts,11월,297600,1,0.01,198600
2019,Fashion,Titak watch,11월,273600,5,0.03,136560
2019,Fashion,Casula Shoes,11월,146400,1,0.05,43080
2019,Home & Furniture,Towels,11월,273600,4,0.04,133800
2019,Fashion,Formal Shoes,11월,255600,3,0.05,121320
2019,Fashion,Shirts,11월,235200,4,0.02,120360
2019,Auto & Accessories,Tyre,11월,300000,4,0.02,180000
2019,Fashion,Running Shoes,11월,268800,1,0.03,164760
2019,Auto & Accessories,Tyre,11월,300000,1,0.02,198000
2019,Fashion,Running Shoes,11월,268800,2,0.04,151320
2019,Auto & Accessories,Tyre,11월,300000,1,0.05,189000
2019,Fashion,Running Shoes,11월,268800,1,0.05,159360
2019,Fashion,Sports Wear,11월,102000,4,0.01,1920
2019,Fashion,Jeans,11월,261600,2,0.01,160320
2019,Fashion,Casula Shoes,11월,146400,1,0.03,45960
2019,Fashion,Titak watch,11월,273600,1,0.05,163920
2019,Auto & Accessories,Car Body Covers,11월,140400,4,0.02,33120
2019,Auto & Accessories,Car Speakers,11월,253200,5,0.04,106560
2019,Fashion,Sneakers,11월,74400,5,0.05,14880
2019,Fashion,Fossil Watch,11월,190800,1,0.05,85320
2019,Fashion,Shirts,11월,235200,5,0.03,103920
2019,Auto & Accessories,Car Mat,11월,64800,1,0.01,64800
2019,Home & Furniture,Sofas,11월,80400,5,0.04,16080
2019,Fashion,Sneakers,11월,74400,5,0.03,14880
2019,Auto & Accessories,Tyre,11월,300000,1,0.02,198000
2019,Fashion,Formal Shoes,11월,255600,5,0.03,121320
2019,Fashion,Running Shoes,11월,268800,1,0.04,162000
2019,Home & Furniture,Towels,11월,273600,4,0.05,122880
2019,Fashion,Sports Wear,11월,102000,3,0.04,33960
2019,Fashion,Formal Shoes,11월,255600,1,0.05,146880
2019,Fashion,Fossil Watch,11월,190800,2,0.02,87120
2019,Fashion,Suits,11월,130800,3,0.03,23040
2019,Fashion,Running Shoes,11월,268800,5,0.03,132480
2019,Fashion,Suits,11월,130800,4,0.03,19080
2019,Fashion,Titak watch,11월,273600,4,0.05,122880
2019,Home & Furniture,Umbrellas,11월,84000,3,0.05,27960
2019,Fashion,Titak watch,11월,273600,4,0.05,122880
2019,Fashion,Formal Shoes,11월,255600,5,0.05,95760
2019,Auto & Accessories,Car Seat Covers,11월,136800,1,0.03,36720
2019,Fashion,Suits,11월,130800,3,0.02,27000
2019,Fashion,Casula Shoes,11월,146400,5,0.05,13800
2019,Fashion,Casula Shoes,11월,146400,1,0.02,47520
2019,Fashion,T - Shirts,11월,297600,5,0.04,142080
2019,Home & Furniture,Curtains,11월,40800,1,0.01,40800
2019,Fashion,Sneakers,11월,74400,1,0.05,74400
2019,Home & Furniture,Towels,11월,273600,1,0.05,163920
2019,Fashion,Jeans,11월,261600,3,0.05,126360
2019,Fashion,Casula Shoes,11월,146400,3,0.02,41640
2019,Auto & Accessories,Car & Bike Care,11월,141600,4,0.02,34320
2019,Fashion,Casula Shoes,11월,146400,5,0.04,21120
2019,Fashion,Sneakers,11월,74400,1,0.01,74400
2019,Fashion,Shirts,11월,235200,2,0.05,115680
2019,Home & Furniture,Dinner Crockery,11월,159600,4,0.05,31680
2019,Fashion,Sneakers,11월,74400,2,0.01,37200
2019,Fashion,Running Shoes,11월,268800,5,0.04,119040
2019,Fashion,Sneakers,11월,74400,3,0.05,24840
2019,Fashion,Titak watch,11월,273600,4,0.03,144720
2019,Fashion,Jeans,11월,261600,5,0.02,139440
2019,Home & Furniture,Dinner Crockery,11월,159600,3,0.05,39720
2019,Fashion,Jeans,11월,261600,1,0.05,152520
2019,Fashion,Titak watch,11월,273600,4,0.02,155760
2019,Fashion,Formal Shoes,11월,255600,2,0.01,154440
2019,Fashion,Fossil Watch,11월,190800,3,0.02,83400
2019,Fashion,Formal Shoes,11월,255600,5,0.04,108480
2019,Fashion,Titak watch,11월,273600,4,0.05,122880
2019,Fashion,Formal Shoes,11월,255600,3,0.03,136560
2019,Fashion,Sneakers,11월,74400,3,0.01,24840
2019,Auto & Accessories,Car Seat Covers,11월,136800,3,0.03,28440
2019,Fashion,Jeans,11월,261600,1,0.05,152520
2019,Fashion,Sneakers,11월,74400,1,0.04,74400
2019,Auto & Accessories,Bike Tyres,11월,86400,1,0.02,86400
2019,Fashion,Formal Shoes,11월,255600,5,0.03,121320
2019,Fashion,T - Shirts,11월,297600,5,0.04,142080
2019,Fashion,Shirts,11월,235200,1,0.05,127440
2019,Fashion,Casula Shoes,11월,146400,3,0.03,37200
2019,Fashion,T - Shirts,11월,297600,3,0.02,183720
2019,Fashion,T - Shirts,11월,297600,2,0.03,183720
2019,Fashion,Casula Shoes,11월,146400,2,0.01,47520
2019,Fashion,Fossil Watch,11월,190800,4,0.03,71880
2019,Fashion,Sports Wear,11월,102000,2,0.03,51000
2019,Fashion,Formal Shoes,11월,255600,1,0.03,151920
2019,Fashion,Suits,11월,130800,2,0.04,24360
2019,Fashion,T - Shirts,11월,297600,2,0.02,189720
2019,Fashion,Formal Shoes,11월,255600,4,0.05,108480
2019,Home & Furniture,Towels,11월,273600,4,0.05,122880
2019,Fashion,Formal Shoes,11월,255600,2,0.04,139200
2019,Home & Furniture,Umbrellas,11월,84000,4,0.04,21000
2019,Fashion,Running Shoes,11월,268800,2,0.03,156720
2019,Fashion,Suits,11월,130800,5,0.01,28320
2019,Home & Furniture,Towels,11월,273600,2,0.02,166680
2019,Fashion,Titak watch,11월,273600,4,0.04,133800
2019,Fashion,Suits,11월,130800,5,0.04,8640
2019,Auto & Accessories,Car Media Players,11월,168000,2,0.05,55200
2019,Fashion,Casula Shoes,11월,146400,1,0.04,44520
2019,Fashion,Formal Shoes,11월,255600,5,0.03,121320
2019,Fashion,Casula Shoes,11월,146400,5,0.05,13800
2019,Auto & Accessories,Tyre,11월,300000,5,0.03,159000
2019,Fashion,Jeans,11월,261600,4,0.02,144720
2019,Home & Furniture,Bed Sheets,11월,253200,2,0.02,147120
2019,Fashion,Jeans,11월,261600,4,0.02,144720
2019,Home & Furniture,Bed Sheets,11월,253200,5,0.05,93960
2019,Electronic,Keyboard,11월,39600,5,0.01,7920
2019,Fashion,Sneakers,11월,74400,4,0.04,18600
2019,Fashion,Running Shoes,11월,268800,1,0.05,159360
2019,Fashion,Shirts,11월,235200,1,0.05,127440
2019,Fashion,Titak watch,11월,273600,3,0.05,136560
2019,Electronic,Tablet,11월,238800,4,0.03,114120
2019,Home & Furniture,Curtains,11월,40800,1,0.03,40800
2019,Fashion,Suits,11월,130800,3,0.04,19080
2019,Fashion,Shirts,11월,235200,2,0.01,134520
2019,Fashion,Formal Shoes,11월,255600,5,0.01,146880
2019,Home & Furniture,Bed Sheets,11월,253200,2,0.04,136920
2019,Fashion,Sneakers,11월,74400,3,0.01,24840
2019,Auto & Accessories,Car Media Players,11월,168000,1,0.04,65280
2019,Fashion,Fossil Watch,11월,190800,5,0.05,47160
2019,Electronic,Apple Laptop,11월,300000,3,0.02,186000
2019,Auto & Accessories,Tyre,11월,300000,4,0.05,144000
2019,Fashion,Titak watch,11월,273600,2,0.01,172080
2019,Auto & Accessories,Car Seat Covers,11월,136800,4,0.04,18960
2019,Home & Furniture,Sofa Covers,11월,259200,1,0.01,160560
2019,Home & Furniture,Dinner Crockery,11월,159600,1,0.02,60360
2019,Fashion,Jeans,11월,261600,1,0.05,152520
2019,Fashion,Suits,11월,130800,2,0.05,21720
2019,Home & Furniture,Beds,11월,93600,2,0.04,46800
2019,Home & Furniture,Curtains,11월,40800,1,0.04,40800
2019,Electronic,Speakers,11월,156000,2,0.02,53760
2019,Fashion,Suits,11월,130800,5,0.01,28320
2019,Fashion,Jeans,11월,261600,1,0.01,162960
2019,Auto & Accessories,Tyre,11월,300000,3,0.03,177000
2019,Fashion,Formal Shoes,11월,255600,5,0.05,95760
2019,Fashion,Sneakers,11월,74400,4,0.05,18600
2019,Fashion,Titak watch,11월,273600,3,0.05,136560
2019,Fashion,Running Shoes,11월,268800,1,0.03,164760
2019,Fashion,Shirts,11월,235200,1,0.01,136800
2019,Home & Furniture,Sofa Covers,11월,259200,2,0.02,152880
2019,Fashion,Jeans,11월,261600,5,0.03,126360
2019,Fashion,Jeans,11월,261600,4,0.03,134160
2019,Fashion,Suits,11월,130800,5,0.03,15240
2019,Home & Furniture,Bed Sheets,11월,253200,4,0.04,116640
2019,Home & Furniture,Sofa Covers,11월,259200,4,0.04,121680
2019,Fashion,Formal Shoes,11월,255600,3,0.05,121320
2019,Fashion,Running Shoes,11월,268800,5,0.03,132480
2019,Fashion,Fossil Watch,11월,190800,4,0.03,71880
2019,Home & Furniture,Sofas,11월,80400,5,0.02,16080
2019,Auto & Accessories,Tyre,11월,300000,4,0.03,168000
2019,Fashion,Suits,11월,130800,5,0.04,8640
2019,Fashion,Titak watch,11월,273600,1,0.02,172080
2019,Fashion,Casula Shoes,11월,146400,1,0.01,48960
2019,Fashion,Titak watch,11월,273600,4,0.04,133800
2019,Fashion,T - Shirts,11월,297600,4,0.03,165840
2019,Home & Furniture,Dinner Crockery,11월,159600,4,0.03,44400
2019,Fashion,Titak watch,11월,273600,3,0.01,169440
2019,Fashion,Sneakers,11월,74400,1,0.01,74400
2019,Fashion,Sports Wear,11월,102000,1,0.05,960
2019,Fashion,Formal Shoes,11월,255600,1,0.01,157080
2019,Auto & Accessories,Car & Bike Care,11월,141600,2,0.01,42720
2019,Auto & Accessories,Car Pillow & Neck Rest,11월,277200,4,0.04,136800
2019,Electronic,Mouse,11월,133200,3,0.01,33240
2019,Fashion,Casula Shoes,11월,146400,3,0.01,45960
2019,Fashion,Formal Shoes,11월,255600,1,0.01,157080
2019,Home & Furniture,Dinning Tables,11월,142800,3,0.01,42480
2019,Auto & Accessories,Car Seat Covers,11월,136800,1,0.01,39480
2019,Fashion,Titak watch,11월,273600,2,0.01,172080
2019,Fashion,Suits,11월,130800,3,0.03,23040
2019,Fashion,T - Shirts,11월,297600,3,0.03,174840
2019,Auto & Accessories,Bike Tyres,11월,86400,3,0.02,28800
2019,Fashion,Suits,11월,130800,5,0.01,28320
2019,Fashion,Shirts,11월,235200,1,0.03,132120
2019,Auto & Accessories,Bike Tyres,11월,86400,1,0.05,86400
2019,Home & Furniture,Dinner Crockery,11월,159600,5,0.05,23760
2019,Fashion,Fossil Watch,11월,190800,2,0.01,90960
2019,Fashion,Sneakers,11월,74400,1,0.05,74400
2019,Fashion,Casula Shoes,11월,146400,2,0.01,47520
2019,Fashion,Titak watch,11월,273600,4,0.05,122880
2019,Electronic,Fans,11월,178800,4,0.02,68520
2019,Electronic,Iron,11월,266400,2,0.03,154440
2019,Home & Furniture,Dinning Tables,11월,142800,3,0.02,38280
2019,Fashion,Shirts,11월,235200,2,0.02,129840
2019,Fashion,Suits,11월,130800,3,0.05,15240
2019,Fashion,Shirts,11월,235200,3,0.01,132120
2019,Fashion,Shirts,11월,235200,1,0.02,134520
2019,Fashion,Jeans,11월,261600,1,0.04,155160
2019,Home & Furniture,Curtains,11월,40800,2,0.04,20400
2019,Fashion,Fossil Watch,11월,190800,4,0.01,87120
2019,Fashion,Running Shoes,11월,268800,3,0.02,156720
2019,Fashion,Formal Shoes,11월,255600,5,0.03,121320
2019,Fashion,Fossil Watch,11월,190800,2,0.05,75720
2019,Home & Furniture,Towels,11월,273600,4,0.01,166680
2019,Fashion,Casula Shoes,11월,146400,2,0.04,38640
2019,Fashion,Sneakers,11월,74400,2,0.05,37200
2019,Home & Furniture,Sofa Covers,11월,259200,4,0.04,121680
2019,Fashion,Running Shoes,11월,268800,2,0.03,156720
2019,Fashion,Sports Wear,11월,102000,4,0.04,25560
2019,Home & Furniture,Curtains,11월,40800,3,0.02,13560
2019,Fashion,Suits,11월,130800,3,0.01,30840
2019,Fashion,T - Shirts,11월,297600,2,0.05,171840
2019,Fashion,Fossil Watch,11월,190800,4,0.01,87120
2019,Fashion,Casula Shoes,11월,146400,3,0.01,45960
2019,Fashion,Suits,11월,130800,3,0.05,15240
2019,Home & Furniture,Beds,11월,93600,4,0.01,23400
2019,Fashion,Sports Wear,11월,102000,5,0.01,960
2019,Fashion,Sports Wear,11월,102000,1,0.05,960
2019,Fashion,Titak watch,11월,273600,2,0.05,150240
2019,Fashion,Casula Shoes,11월,146400,2,0.02,44520
2019,Fashion,Formal Shoes,11월,255600,5,0.05,95760
2019,Fashion,Suits,11월,130800,1,0.02,32160
2019,Electronic,Speakers,11월,156000,5,0.02,44400
2019,Fashion,Formal Shoes,11월,255600,1,0.02,154440
2019,Fashion,Jeans,11월,261600,4,0.02,144720
2019,Auto & Accessories,Car & Bike Care,11월,141600,2,0.03,37080
2019,Fashion,Casula Shoes,11월,146400,5,0.04,21120
2019,Home & Furniture,Sofa Covers,11월,259200,3,0.01,155400
2019,Fashion,Shirts,11월,235200,4,0.04,101520
2019,Fashion,Suits,11월,130800,3,0.03,23040
2019,Auto & Accessories,Car Media Players,11월,168000,2,0.05,55200
2019,Fashion,Sports Wear,11월,102000,3,0.04,33960
2019,Home & Furniture,Dinner Crockery,11월,159600,5,0.01,55680
2019,Home & Furniture,Sofas,11월,80400,1,0.05,80400
2019,Electronic,Mixer/Juicer,11월,99600,5,0.03,19920
2019,Fashion,Fossil Watch,11월,190800,5,0.02,75720
2019,Fashion,Suits,11월,130800,4,0.01,29520
2019,Auto & Accessories,Car Speakers,11월,253200,4,0.04,116640
2019,Fashion,Suits,11월,130800,5,0.05,2160
2019,Fashion,Fossil Watch,11월,190800,3,0.04,71880
2019,Home & Furniture,Dinning Tables,11월,142800,2,0.05,32520
2019,Fashion,Sports Wear,11월,102000,1,0.04,1920
2019,Home & Furniture,Bed Sheets,11월,253200,5,0.02,131880
2019,Electronic,LCD,11월,78000,1,0.04,78000
2019,Fashion,Titak watch,11월,273600,3,0.04,144720
2019,Fashion,Suits,11월,130800,3,0.03,23040
2019,Fashion,Jeans,11월,261600,2,0.03,149880
2019,Fashion,Shirts,11월,235200,3,0.02,125040
2019,Home & Furniture,Dinning Tables,11월,142800,3,0.01,42480
2019,Fashion,Sneakers,11월,74400,2,0.05,37200
2019,Fashion,Titak watch,11월,273600,2,0.02,166680
2019,Fashion,T - Shirts,11월,297600,1,0.02,195600
2019,Fashion,Sports Wear,11월,102000,5,0.04,20400
2019,Fashion,T - Shirts,11월,297600,2,0.03,183720
2019,Fashion,Formal Shoes,11월,255600,1,0.01,157080
2019,Home & Furniture,Shoe Rack,11월,148800,4,0.01,46800
2019,Fashion,Jeans,11월,261600,5,0.03,126360
2019,Electronic,Fans,11월,178800,3,0.03,66720
2019,Home & Furniture,Curtains,11월,40800,1,0.03,40800
2019,Fashion,Formal Shoes,11월,255600,2,0.02,149400
2019,Home & Furniture,Sofa Covers,11월,259200,1,0.01,160560
2019,Fashion,Titak watch,11월,273600,3,0.03,153000
2019,Home & Furniture,Towels,11월,273600,2,0.04,155760
2019,Home & Furniture,Curtains,11월,40800,4,0.05,10200
2019,Auto & Accessories,Bike Tyres,11월,86400,4,0.01,21600
2019,Fashion,Fossil Watch,11월,190800,1,0.03,89040
2019,Fashion,Shirts,11월,235200,2,0.04,120360
2019,Fashion,Shirts,11월,235200,5,0.02,115680
2019,Electronic,Iron,11월,266400,3,0.03,146400
2019,Home & Furniture,Curtains,11월,40800,1,0.03,40800
2019,Fashion,Shirts,11월,235200,1,0.02,134520
2019,Auto & Accessories,Bike Tyres,11월,86400,5,0.01,17280
2019,Fashion,Casula Shoes,11월,146400,1,0.03,45960
2019,Fashion,T - Shirts,11월,297600,1,0.02,195600
2019,Fashion,Fossil Watch,11월,190800,3,0.01,89040
2019,Fashion,Titak watch,11월,273600,5,0.01,163920
2019,Electronic,Mixer/Juicer,11월,99600,4,0.03,24960
2019,Fashion,Running Shoes,11월,268800,3,0.05,132480
2019,Fashion,Sports Wear,11월,102000,2,0.04,51000
2019,Home & Furniture,Dinning Tables,11월,142800,5,0.05,11160
2019,Home & Furniture,Sofa Covers,11월,259200,2,0.03,147600
2019,Home & Furniture,Sofa Covers,11월,259200,4,0.05,111360
2019,Home & Furniture,Sofa Covers,11월,259200,4,0.02,142440
2019,Home & Furniture,Umbrellas,11월,84000,3,0.01,27960
2019,Auto & Accessories,Tyre,11월,300000,3,0.04,168000
2019,Auto & Accessories,Car Media Players,11월,168000,2,0.05,55200
2019,Fashion,Jeans,11월,261600,4,0.03,134160
2019,Fashion,T - Shirts,11월,297600,4,0.05,142080
2019,Electronic,Mixer/Juicer,11월,99600,3,0.04,33240
2019,Fashion,Jeans,11월,261600,2,0.01,160320
2019,Auto & Accessories,Bike Tyres,11월,86400,1,0.05,86400
2019,Fashion,Titak watch,11월,273600,4,0.03,144720
2019,Fashion,Casula Shoes,11월,146400,2,0.04,38640
2019,Auto & Accessories,Car Mat,11월,64800,5,0.02,12960
2019,Electronic,Keyboard,11월,39600,2,0.02,19800
2019,Fashion,Suits,11월,130800,1,0.04,29520
2019,Electronic,LED,11월,230400,4,0.03,106800
2019,Fashion,Formal Shoes,11월,255600,1,0.02,154440
2019,Fashion,Running Shoes,11월,268800,3,0.03,148560
2019,Fashion,Formal Shoes,11월,255600,4,0.03,128880
2019,Fashion,Casula Shoes,11월,146400,3,0.03,37200
2019,Fashion,T - Shirts,11월,297600,2,0.03,183720
2019,Electronic,Samsung Mobile,11월,264000,3,0.01,160080
2019,Fashion,Sports Wear,11월,102000,5,0.04,20400
2019,Electronic,LED,11월,230400,5,0.03,99840
2019,Fashion,Sneakers,11월,74400,4,0.01,18600
2019,Home & Furniture,Beds,11월,93600,4,0.03,23400
2019,Auto & Accessories,Bike Tyres,11월,86400,3,0.05,28800
2019,Home & Furniture,Dinning Tables,11월,142800,5,0.02,32520
2019,Fashion,T - Shirts,11월,297600,1,0.02,195600
2019,Home & Furniture,Bed Sheets,11월,253200,5,0.03,119280
2019,Fashion,Casula Shoes,11월,146400,1,0.01,48960
2019,Auto & Accessories,Car & Bike Care,11월,141600,3,0.03,32880
2019,Fashion,Fossil Watch,11월,190800,1,0.03,89040
2019,Fashion,Sports Wear,11월,102000,3,0.05,33960
2019,Home & Furniture,Sofas,11월,80400,3,0.01,26760
2019,Electronic,Mixer/Juicer,11월,99600,5,0.03,19920
2019,Fashion,Suits,11월,130800,5,0.04,8640
2019,Auto & Accessories,Car Seat Covers,11월,136800,1,0.01,39480
2019,Fashion,T - Shirts,11월,297600,4,0.05,142080
2019,Fashion,Suits,11월,130800,1,0.05,28320
2019,Fashion,Running Shoes,11월,268800,3,0.04,140520
2019,Fashion,Sneakers,11월,74400,2,0.02,37200
2019,Auto & Accessories,Car Speakers,11월,253200,4,0.01,147120
2019,Home & Furniture,Bed Sheets,11월,253200,1,0.05,144600
2019,Auto & Accessories,Car Mat,11월,64800,4,0.04,16200
2019,Electronic,Fans,11월,178800,5,0.01,73920
2019,Fashion,Suits,11월,130800,5,0.03,15240
2019,Electronic,Speakers,11월,156000,3,0.02,50640
2019,Fashion,Titak watch,11월,273600,5,0.04,122880
2019,Fashion,T - Shirts,11월,297600,2,0.01,195600
2019,Fashion,Running Shoes,11월,268800,1,0.04,162000
2019,Fashion,Sneakers,11월,74400,1,0.02,74400
2019,Fashion,Jeans,11월,261600,4,0.03,134160
2019,Fashion,Running Shoes,11월,268800,5,0.01,159360
2019,Fashion,Shirts,11월,235200,4,0.04,101520
2019,Electronic,Mixer/Juicer,11월,99600,5,0.04,19920
2019,Fashion,Fossil Watch,11월,190800,3,0.05,66240
2019,Home & Furniture,Umbrellas,11월,84000,4,0.01,21000
2019,Fashion,Fossil Watch,11월,190800,3,0.03,77640
2019,Home & Furniture,Towels,11월,273600,5,0.02,150240
2019,Home & Furniture,Sofas,11월,80400,5,0.05,16080
2019,Fashion,Sneakers,11월,74400,4,0.02,18600
2019,Fashion,Casula Shoes,11월,146400,5,0.01,43080
2019,Home & Furniture,Towels,11월,273600,5,0.02,150240
2019,Fashion,Running Shoes,11월,268800,3,0.05,132480
2019,Fashion,Shirts,11월,235200,3,0.05,103920
2019,Fashion,Sports Wear,11월,102000,1,0.01,5040
2019,Home & Furniture,Towels,11월,273600,2,0.04,155760
2019,Home & Furniture,Shoe Rack,11월,148800,5,0.01,45360
2019,Electronic,Mouse,11월,133200,5,0.01,30600
2019,Electronic,Apple Laptop,11월,300000,4,0.03,168000
2019,Auto & Accessories,Car Speakers,11월,253200,3,0.01,149640
2019,Fashion,Casula Shoes,11월,146400,5,0.04,21120
2019,Fashion,Sports Wear,11월,102000,4,0.01,1920
2019,Electronic,Keyboard,11월,39600,3,0.03,13200
2019,Auto & Accessories,Car & Bike Care,11월,141600,4,0.04,22920
2019,Fashion,Running Shoes,11월,268800,3,0.04,140520
2019,Fashion,Casula Shoes,11월,146400,4,0.03,32880
2019,Home & Furniture,Umbrellas,11월,84000,1,0.03,84000
2019,Fashion,Suits,11월,130800,5,0.04,8640
2019,Home & Furniture,Curtains,11월,40800,2,0.02,20400
2019,Auto & Accessories,Car & Bike Care,11월,141600,4,0.01,39960
2019,Home & Furniture,Bed Sheets,11월,253200,5,0.04,106560
2019,Home & Furniture,Sofa Covers,11월,259200,2,0.01,158040
2019,Fashion,Fossil Watch,11월,190800,5,0.01,85320
2019,Fashion,Jeans,11월,261600,3,0.01,157800
2019,Fashion,Fossil Watch,11월,190800,3,0.04,71880
2019,Auto & Accessories,Car Mat,11월,64800,5,0.03,12960
2019,Auto & Accessories,Car Seat Covers,11월,136800,3,0.05,20280
2019,Fashion,Sneakers,11월,74400,1,0.04,74400
2019,Home & Furniture,Beds,11월,93600,4,0.05,23400
2019,Fashion,Suits,11월,130800,3,0.03,23040
2019,Fashion,Sports Wear,11월,102000,3,0.01,3000
2019,Fashion,Formal Shoes,11월,255600,5,0.04,108480
2019,Home & Furniture,Beds,11월,93600,1,0.04,93600
2019,Fashion,Titak watch,11월,273600,4,0.02,155760
2019,Fashion,T - Shirts,11월,297600,4,0.04,153960
2019,Fashion,Sports Wear,11월,102000,1,0.01,5040
2019,Fashion,Shirts,11월,235200,4,0.05,92160
2019,Auto & Accessories,Car Mat,11월,64800,5,0.03,12960
2019,Home & Furniture,Dinner Crockery,11월,159600,3,0.04,44400
2019,Home & Furniture,Dinner Crockery,11월,159600,3,0.01,58800
2019,Fashion,T - Shirts,11월,297600,4,0.03,165840
2019,Fashion,Casula Shoes,11월,146400,5,0.03,28440
2019,Fashion,Suits,11월,130800,1,0.01,33480
2019,Fashion,Shirts,11월,235200,2,0.05,115680
2019,Home & Furniture,Dinning Tables,11월,142800,5,0.02,32520
2019,Auto & Accessories,Tyre,11월,300000,2,0.01,198000
2019,Auto & Accessories,Car Mat,11월,64800,3,0.01,21600
2019,Fashion,Casula Shoes,11월,146400,5,0.04,21120
2019,Fashion,Shirts,11월,235200,1,0.01,136800
2019,Home & Furniture,Dinning Tables,11월,142800,2,0.01,43920
2019,Fashion,Casula Shoes,11월,146400,4,0.03,32880
2019,Fashion,Sneakers,11월,74400,1,0.02,74400
2019,Fashion,Sports Wear,11월,102000,5,0.05,20400
2019,Fashion,Shirts,11월,235200,4,0.03,111000
2019,Fashion,Titak watch,11월,273600,5,0.04,122880
2019,Fashion,Titak watch,11월,273600,3,0.01,169440
2019,Fashion,Casula Shoes,11월,146400,4,0.05,21120
2019,Fashion,Jeans,11월,261600,4,0.01,155160
2019,Home & Furniture,Curtains,11월,40800,5,0.02,8160
2019,Electronic,Mouse,11월,133200,1,0.01,35880
2019,Fashion,Fossil Watch,11월,190800,5,0.05,47160
2019,Electronic,LED,11월,230400,3,0.04,106800
2019,Fashion,Casula Shoes,11월,146400,1,0.03,45960
2019,Fashion,Casula Shoes,11월,146400,3,0.01,45960
2019,Home & Furniture,Curtains,11월,40800,5,0.02,8160
2019,Home & Furniture,Dinner Crockery,11월,159600,4,0.03,44400
2019,Fashion,Sports Wear,11월,102000,1,0.04,1920
2019,Fashion,Sneakers,11월,74400,5,0.01,14880
2019,Auto & Accessories,Car Body Covers,11월,140400,5,0.02,30360
2019,Electronic,Speakers,11월,156000,4,0.02,47520
2019,Fashion,Sneakers,11월,74400,4,0.03,18600
2019,Home & Furniture,Umbrellas,11월,84000,3,0.04,27960
2019,Fashion,Sports Wear,11월,102000,3,0.01,3000
2019,Auto & Accessories,Car Body Covers,11월,140400,5,0.01,37440
2019,Fashion,Shirts,11월,235200,3,0.01,132120
2019,Fashion,Titak watch,11월,273600,3,0.03,153000
2019,Fashion,Formal Shoes,11월,255600,5,0.05,95760
2019,Fashion,Jeans,11월,261600,5,0.02,139440
2019,Home & Furniture,Dinner Crockery,11월,159600,4,0.04,38040
2019,Fashion,Running Shoes,11월,268800,1,0.03,164760
2019,Home & Furniture,Umbrellas,11월,84000,5,0.03,16800
2019,Electronic,LED,11월,230400,1,0.01,132120
2019,Electronic,LCD,11월,78000,2,0.02,39000
2019,Fashion,Formal Shoes,11월,255600,2,0.05,134040
2019,Fashion,Casula Shoes,11월,146400,3,0.02,41640
2019,Home & Furniture,Umbrellas,11월,84000,4,0.05,21000
2019,Electronic,LED,11월,230400,3,0.01,127440
2019,Home & Furniture,Dinning Tables,11월,142800,1,0.04,41040
2019,Fashion,Casula Shoes,11월,146400,5,0.01,43080
2019,Fashion,Formal Shoes,11월,255600,4,0.05,108480
2019,Fashion,Fossil Watch,11월,190800,4,0.01,87120
2019,Electronic,Iron,11월,266400,3,0.01,162360
2019,Fashion,Casula Shoes,11월,146400,2,0.02,44520
2019,Electronic,Mouse,11월,133200,1,0.03,33240
2019,Fashion,Casula Shoes,11월,146400,3,0.02,41640
2019,Fashion,Formal Shoes,11월,255600,3,0.02,144240
2019,Fashion,Sneakers,11월,74400,3,0.05,24840
2019,Auto & Accessories,Bike Tyres,11월,86400,4,0.04,21600
2019,Fashion,Casula Shoes,11월,146400,4,0.05,21120
2019,Fashion,Running Shoes,11월,268800,5,0.05,105600
2019,Fashion,Casula Shoes,11월,146400,4,0.05,21120
2019,Fashion,Jeans,11월,261600,2,0.04,144720
2019,Home & Furniture,Curtains,11월,40800,5,0.03,8160
2019,Home & Furniture,Dinning Tables,11월,142800,2,0.04,35400
2019,Fashion,Sneakers,11월,74400,5,0.03,14880
2019,Home & Furniture,Bed Sheets,11월,253200,4,0.01,147120
2019,Fashion,Running Shoes,11월,268800,2,0.04,151320
2019,Fashion,Titak watch,11월,273600,4,0.01,166680
2019,Fashion,Sneakers,11월,74400,4,0.01,18600
2019,Fashion,Sports Wear,11월,102000,4,0.03,25560
2019,Fashion,Running Shoes,11월,268800,4,0.05,119040
2019,Auto & Accessories,Car Mat,11월,64800,3,0.02,21600
2019,Fashion,Jeans,11월,261600,3,0.04,134160
2019,Fashion,Sneakers,11월,74400,3,0.05,24840
2019,Fashion,Shirts,11월,235200,3,0.01,132120
2019,Electronic,Mouse,11월,133200,5,0.05,3960
2019,Fashion,Sneakers,11월,74400,1,0.02,74400
2019,Fashion,Titak watch,11월,273600,4,0.02,155760
2019,Auto & Accessories,Car & Bike Care,11월,141600,3,0.03,32880
2019,Fashion,Suits,11월,130800,4,0.01,29520
2019,Auto & Accessories,Car Pillow & Neck Rest,11월,277200,1,0.03,172920
2019,Fashion,Fossil Watch,11월,190800,4,0.01,87120
2019,Fashion,T - Shirts,11월,297600,2,0.05,171840
2019,Fashion,Suits,11월,130800,1,0.02,32160
2019,Fashion,Sports Wear,11월,102000,4,0.02,25560
2019,Fashion,Shirts,11월,235200,5,0.05,80400
2019,Home & Furniture,Curtains,11월,40800,1,0.02,40800
